,ch0_mav,ch0_wl,ch0_rms,ch0_var,ch1_mav,ch1_wl,ch1_rms,ch1_var,ch2_mav,ch2_wl,ch2_rms,ch2_var,ch3_mav,ch3_wl,ch3_rms,ch3_var,ch4_mav,ch4_wl,ch4_rms,ch4_var,label
59,27.7,47,27.821574362354117,6.749999999999999,5.22,5,5.278257288158659,0.6116000000000006,7.42,15,7.44983221287567,0.44359999999999933,2.81,4,2.9171904291629644,0.6139000000000001,7.24,17,7.329392880723478,1.3024,baseline
60,24.93,47,25.21249690133843,14.16510000000001,6.84,14,6.877499545619759,0.5143999999999997,6.44,18,6.554387843269576,1.4863999999999995,2.5,6,2.9899832775452104,2.69,6.46,13,6.5314623171231725,0.9283999999999996,baseline
61,24.8,47,25.253910588263356,22.720000000000006,8.6,18,8.784076502399099,3.2000000000000024,8.6,15,8.677557259966655,1.3400000000000014,0.65,3,0.806225774829855,0.22749999999999931,5.78,14,5.801723881744114,0.2516000000000002,baseline
62,19.12,37,19.406699874012585,11.045600000000006,6.77,9,6.800735254367722,0.4171000000000007,7.66,11,7.718808198161164,0.9043999999999996,1.32,3,1.4,0.21759999999999963,6.84,12,6.99571297295708,2.154400000000001,baseline
63,26.3,50,26.506602950962993,10.910000000000009,6.48,10,6.528399497579786,0.6296000000000003,7.77,11,7.821125238736432,0.7971000000000007,1.99,8,2.1142374511865976,0.5099000000000012,6.32,14,6.48074069840786,2.0576000000000003,baseline
64,78.13,145,79.64289045482967,238.6930999999999,16.69,23,16.782431289893605,3.0938999999999974,21.51,32,21.754769591976835,10.589899999999995,1.54,1,1.6186414056238645,0.24840000000000045,29.18,47,29.30870177950569,7.527600000000006,baseline
65,22.24,33,22.51133048044917,12.142399999999984,7.35,16,7.3939164182454755,0.6475000000000005,8.18,11,8.252272414311102,1.1875999999999975,1.29,1,1.3674794331177345,0.2058999999999995,6.71,17,6.834471449936711,1.6859,baseline
66,19.17,25,19.319161472486325,5.741100000000009,6.81,18,6.986415389883427,2.4339,7.82,12,7.913279977354523,1.4675999999999985,0.69,2,0.8306623862918074,0.21389999999999992,8.02,20,8.09814793641114,1.2596000000000018,baseline
67,22.02,46,22.469534930656664,19.999600000000015,6.94,16,6.974238309665077,0.47640000000000016,8.92,22,8.968834929911464,0.8736000000000006,6.54,5,6.590902821313632,0.6684,6.14,10,6.219324722186485,0.9804000000000002,baseline
68,22.51,30,22.565681908597398,2.5099000000000053,6.34,19,6.384355879804947,0.5644000000000003,8.74,12,8.757853618324527,0.31239999999999946,1.56,5,1.6733200530681511,0.36640000000000006,5.44,10,5.468089245796926,0.30640000000000045,baseline
69,24.59,40,24.686230980042296,4.7418999999999984,6.04,13,6.2048368229954285,2.0183999999999984,9.71,17,9.754486147409304,0.8658999999999992,1.49,2,1.5716233645501712,0.24989999999999937,7.92,13,8.037412518964047,1.8736000000000006,baseline
70,25.95,47,26.347865188663768,20.8075,6.48,8,6.499230723708768,0.2495999999999995,12.18,17,12.205736356320335,0.6276000000000014,4.42,7,4.58257569495584,1.4635999999999985,7.13,10,7.1909665553387185,0.8731000000000009,baseline
71,353.47,444,357.00612039571536,2512.3291,70.64,94,71.207443431147,80.49040000000002,158.07,210,159.46187632158353,441.96509999999995,5.77,11,5.838664230798,0.7971000000000003,32.58,45,32.829864452964166,16.343600000000016,baseline
72,26.63,45,26.72807512710184,5.2330999999999985,6.37,16,6.424173098539609,0.6931000000000002,7.52,14,7.797435475847171,4.2496,1.85,4,2.4020824298928627,2.3474999999999993,4.75,4,4.769696007084728,0.1875,baseline
73,24.12,41,24.171470786859455,2.4855999999999976,6.02,9,6.058052492344384,0.45959999999999934,9.15,16,9.276313923105448,2.3274999999999997,2.64,5,3.0166206257996713,2.1304000000000074,4.78,6,4.797916214358063,0.17159999999999984,baseline
